Complaint_No,Weapon_Type
20140115151501,"Personal Weapons (hands,feet,teeth,etc.)"
20140115155202,"Personal Weapons (hands,feet,teeth,etc.)"
20140115165901,"Personal Weapons (hands,feet,teeth,etc.)"
20140115175301,"Personal Weapons (hands,feet,teeth,etc.)"
20140115182603,"Personal Weapons (hands,feet,teeth,etc.)"
20140115184809,"Personal Weapons (hands,feet,teeth,etc.)"
20140115185000,"Personal Weapons (hands,feet,teeth,etc.)"
20140115185900,"Personal Weapons (hands,feet,teeth,etc.)"
20140115192300,"Personal Weapons (hands,feet,teeth,etc.)"
20140115202200,Handgun                                 
20140115204900,Not Applicable/None                     
20140115211201,"Personal Weapons (hands,feet,teeth,etc.)"
20140115211800,Knife                                   
20140115212103,Handgun                                 
20140115215802,Handgun                                 
20140115225000,"Personal Weapons (hands,feet,teeth,etc.)"
20140115231404,Handgun                                 
20140115232202,"Personal Weapons (hands,feet,teeth,etc.)"
20140115232801,Handgun                                 
20140116001100,"Personal Weapons (hands,feet,teeth,etc.)"
20140116004000,Handgun                                 
20140116031500,"Personal Weapons (hands,feet,teeth,etc.)"
20140116064501,"Personal Weapons (hands,feet,teeth,etc.)"
20140116082605,"Personal Weapons (hands,feet,teeth,etc.)"
20140116094002,"Personal Weapons (hands,feet,teeth,etc.)"
20140116104001,"Personal Weapons (hands,feet,teeth,etc.)"
20140116112500,Not Applicable/None                     
20140116112703,"Personal Weapons (hands,feet,teeth,etc.)"
20140116115101,"Personal Weapons (hands,feet,teeth,etc.)"
20140116120600,"Personal Weapons (hands,feet,teeth,etc.)"
20140116124004,"Personal Weapons (hands,feet,teeth,etc.)"
20140116130001,"Personal Weapons (hands,feet,teeth,etc.)"
20140116130700,"Personal Weapons (hands,feet,teeth,etc.)"
20140116135502,"Personal Weapons (hands,feet,teeth,etc.)"
20140116152300,Handgun                                 
20140116160702,"Personal Weapons (hands,feet,teeth,etc.)"
20140116160702,Knife                                   
20140116161401,Not Applicable/None                     
20140116161605,"Personal Weapons (hands,feet,teeth,etc.)"
20140116165601,Handgun                                 
20140116170300,Not Applicable/None                     
20140116174301,"Personal Weapons (hands,feet,teeth,etc.)"
20140116181001,"Personal Weapons (hands,feet,teeth,etc.)"
20140116181001,Not Applicable/None                     
20140116184803,"Personal Weapons (hands,feet,teeth,etc.)"
20140116200300,Knife                                   
20140116202600,"Personal Weapons (hands,feet,teeth,etc.)"
20140116212201,Handgun                                 
20140116222402,"Personal Weapons (hands,feet,teeth,etc.)"
20140116232001,Handgun                                 
20140116233000,"Personal Weapons (hands,feet,teeth,etc.)"
20140116234502,"Personal Weapons (hands,feet,teeth,etc.)"
20140117024300,"Personal Weapons (hands,feet,teeth,etc.)"
20140117035400,"Personal Weapons (hands,feet,teeth,etc.)"
20140117052301,"Blunt Object(club,hammer,etc)           "
20140117054601,Shotgun                                 
20140117063200,"Personal Weapons (hands,feet,teeth,etc.)"
20140117071201,Knife                                   
20140117071802,"Personal Weapons (hands,feet,teeth,etc.)"
20140117082201,Not Applicable/None                     
20140117090201,"Personal Weapons (hands,feet,teeth,etc.)"
20140117093603,Razor                                   
20140117104005,"Personal Weapons (hands,feet,teeth,etc.)"
20140117104606,"Personal Weapons (hands,feet,teeth,etc.)"
20140117113800,"Personal Weapons (hands,feet,teeth,etc.)"
20140117115903,"Personal Weapons (hands,feet,teeth,etc.)"
20140117120400,"Personal Weapons (hands,feet,teeth,etc.)"
20140117122503,"Personal Weapons (hands,feet,teeth,etc.)"
20140117122900,"Personal Weapons (hands,feet,teeth,etc.)"
20140117125200,Not Applicable/None                     
20140117131906,Not Applicable/None                     
20140117133500,Knife                                   
20140117140200,Handgun                                 
20140117141101,"Personal Weapons (hands,feet,teeth,etc.)"
20140117143403,Other Cutting Instrument                
20140117161501,"Personal Weapons (hands,feet,teeth,etc.)"
20140117162800,"Personal Weapons (hands,feet,teeth,etc.)"
20140117163801,Handgun                                 
20140117171002,Not Applicable/None                     
20140117171900,Handgun                                 
20140117181203,Handgun                                 
20140117182803,"Personal Weapons (hands,feet,teeth,etc.)"
20140117183500,Handgun                                 
20140117191001,"Personal Weapons (hands,feet,teeth,etc.)"
20140117192404,"Personal Weapons (hands,feet,teeth,etc.)"
20140117200802,Handgun                                 
20140117211704,Knife                                   
20140117222802,Not Applicable/None                     
20140117230900,"Personal Weapons (hands,feet,teeth,etc.)"
20140117233400,"Personal Weapons (hands,feet,teeth,etc.)"
20140118001601,"Blunt Object(club,hammer,etc)           "
20140118002002,"Personal Weapons (hands,feet,teeth,etc.)"
20140118003001,"Personal Weapons (hands,feet,teeth,etc.)"
20140118004200,"Personal Weapons (hands,feet,teeth,etc.)"
20140118023201,"Personal Weapons (hands,feet,teeth,etc.)"
20140118025100,Handgun                                 
20140118025301,Handgun                                 
20140118025401,"Personal Weapons (hands,feet,teeth,etc.)"
20140118032700,"Personal Weapons (hands,feet,teeth,etc.)"
20140118032700,Handgun                                 
20140118032700,Knife                                   
20140118051900,"Personal Weapons (hands,feet,teeth,etc.)"
20140118070900,"Personal Weapons (hands,feet,teeth,etc.)"
20140118072800,"Personal Weapons (hands,feet,teeth,etc.)"
20140118081901,Handgun                                 
20140118104502,"Personal Weapons (hands,feet,teeth,etc.)"
20140118112400,"Personal Weapons (hands,feet,teeth,etc.)"
20140118135305,Not Applicable/None                     
20140118150402,Handgun                                 
20140118150501,Other Weapon                            
20140118151400,"Personal Weapons (hands,feet,teeth,etc.)"
20140118152004,"Personal Weapons (hands,feet,teeth,etc.)"
20140118152301,"Personal Weapons (hands,feet,teeth,etc.)"
20140118155801,Handgun                                 
20140118180206,"Blunt Object(club,hammer,etc)           "
20140118182601,"Personal Weapons (hands,feet,teeth,etc.)"
20140118194100,Handgun                                 
20140118194100,Knife                                   
20140118202501,Vehicle                                 
20140118220700,"Personal Weapons (hands,feet,teeth,etc.)"
20140118222001,"Personal Weapons (hands,feet,teeth,etc.)"
20140118222800,"Personal Weapons (hands,feet,teeth,etc.)"
20140118230901,Handgun                                 
20140119000500,Handgun                                 
20140119011200,"Personal Weapons (hands,feet,teeth,etc.)"
20140119013602,Knife                                   
20140119013701,"Personal Weapons (hands,feet,teeth,etc.)"
20140119024003,Undetermined Firearm                    
20140119031302,"Personal Weapons (hands,feet,teeth,etc.)"
20140119062703,"Personal Weapons (hands,feet,teeth,etc.)"
20140119065602,"Personal Weapons (hands,feet,teeth,etc.)"
20140119072100,"Personal Weapons (hands,feet,teeth,etc.)"
20140119084401,Not Applicable/None                     
20140119091300,"Personal Weapons (hands,feet,teeth,etc.)"
20140119102603,"Blunt Object(club,hammer,etc)           "
20140119110002,"Personal Weapons (hands,feet,teeth,etc.)"
20140119111600,"Personal Weapons (hands,feet,teeth,etc.)"
20140119115300,"Personal Weapons (hands,feet,teeth,etc.)"
20140119131403,Not Applicable/None                     
20140119131403,"Personal Weapons (hands,feet,teeth,etc.)"
20140119140900,"Personal Weapons (hands,feet,teeth,etc.)"
20140119142201,Handgun                                 
20140119142201,Vehicle                                 
20140119150803,"Personal Weapons (hands,feet,teeth,etc.)"
20140119160301,Handgun                                 
20140119162202,"Personal Weapons (hands,feet,teeth,etc.)"
20140119165501,"Personal Weapons (hands,feet,teeth,etc.)"
20140119165605,"Personal Weapons (hands,feet,teeth,etc.)"
20140119171500,"Personal Weapons (hands,feet,teeth,etc.)"
20140119174001,Handgun                                 
20140119174001,Rifle                                   
20140119174300,"Personal Weapons (hands,feet,teeth,etc.)"
20140119174300,Knife                                   
20140119180800,"Personal Weapons (hands,feet,teeth,etc.)"
20140119182702,Handgun                                 
20140119193600,"Personal Weapons (hands,feet,teeth,etc.)"
20140119193605,"Personal Weapons (hands,feet,teeth,etc.)"
20140119201502,Handgun                                 
20140119210402,Shotgun                                 
20140119211201,Other Weapon                            
20140119230400,"Personal Weapons (hands,feet,teeth,etc.)"
20140119231400,Other Weapon                            
20140120004202,Handgun                                 
20140120005901,Other Weapon                            
20140120011400,"Personal Weapons (hands,feet,teeth,etc.)"
20140120012302,"Personal Weapons (hands,feet,teeth,etc.)"
20140120024802,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20140120025100,"Personal Weapons (hands,feet,teeth,etc.)"
20140120065300,Handgun                                 
20140120075502,Handgun                                 
20140120094306,"Personal Weapons (hands,feet,teeth,etc.)"
20140120100603,"Personal Weapons (hands,feet,teeth,etc.)"
20140120102304,Handgun                                 
20140120102901,"Personal Weapons (hands,feet,teeth,etc.)"
20140120103202,"Personal Weapons (hands,feet,teeth,etc.)"
20140120110204,"Personal Weapons (hands,feet,teeth,etc.)"
20140120111601,"Personal Weapons (hands,feet,teeth,etc.)"
20140120112700,"Personal Weapons (hands,feet,teeth,etc.)"
20140120130000,"Personal Weapons (hands,feet,teeth,etc.)"
20140120133702,"Personal Weapons (hands,feet,teeth,etc.)"
20140120134103,Not Applicable/None                     
20140120134700,"Personal Weapons (hands,feet,teeth,etc.)"
20140120135501,"Blunt Object(club,hammer,etc)           "
20140120143305,"Personal Weapons (hands,feet,teeth,etc.)"
20140120144701,Handgun                                 
20140120145502,Handgun                                 
20140120145600,"Personal Weapons (hands,feet,teeth,etc.)"
20140120152505,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20140120153800,"Personal Weapons (hands,feet,teeth,etc.)"
20140120154603,"Personal Weapons (hands,feet,teeth,etc.)"
20140120162000,Handgun                                 
20140120162204,Knife                                   
20140120171903,"Personal Weapons (hands,feet,teeth,etc.)"
20140120173402,"Personal Weapons (hands,feet,teeth,etc.)"
20140120173801,"Personal Weapons (hands,feet,teeth,etc.)"
20140120174205,"Personal Weapons (hands,feet,teeth,etc.)"
20140120180901,Handgun                                 
20140120192001,"Personal Weapons (hands,feet,teeth,etc.)"
20140120203006,"Personal Weapons (hands,feet,teeth,etc.)"
20140120204701,"Personal Weapons (hands,feet,teeth,etc.)"
20140120204703,Rifle                                   
20140120211902,"Personal Weapons (hands,feet,teeth,etc.)"
20140120215000,Handgun                                 
20140120215401,"Personal Weapons (hands,feet,teeth,etc.)"
20140120221902,Handgun                                 
20140120222302,Unknown/Not Stated                      
20140120224101,Other Weapon                            
20140120231801,"Personal Weapons (hands,feet,teeth,etc.)"
20140121003401,Handgun                                 
20140121005406,"Personal Weapons (hands,feet,teeth,etc.)"
20140121020201,Handgun                                 
20140121020201,"Personal Weapons (hands,feet,teeth,etc.)"
20140121024701,Not Applicable/None                     
20140121030401,"Personal Weapons (hands,feet,teeth,etc.)"
20140121045002,"Blunt Object(club,hammer,etc)           "
20140121050001,Not Applicable/None                     
20140121064802,Handgun                                 
20140121065500,Handgun                                 
20140121090502,Other Weapon                            
20140121110401,"Personal Weapons (hands,feet,teeth,etc.)"
