Complaint_No,Weapon_Type
20130113092701,Shotgun                                 
20130113100800,"Blunt Object(club,hammer,etc)           "
20130113102800,"Personal Weapons (hands,feet,teeth,etc.)"
20130113130600,"Personal Weapons (hands,feet,teeth,etc.)"
20130113131601,Handgun                                 
20130113135100,Knife                                   
20130113165201,"Personal Weapons (hands,feet,teeth,etc.)"
20130113165700,"Personal Weapons (hands,feet,teeth,etc.)"
20130113173204,"Personal Weapons (hands,feet,teeth,etc.)"
20130113174801,"Personal Weapons (hands,feet,teeth,etc.)"
20130113180300,Other Weapon                            
20130113184100,Handgun                                 
20130113184600,Handgun                                 
20130113185007,"Personal Weapons (hands,feet,teeth,etc.)"
20130113185500,Handgun                                 
20130113191800,Undetermined Firearm                    
20130113201100,"Personal Weapons (hands,feet,teeth,etc.)"
20130113202101,"Blunt Object(club,hammer,etc)           "
20130113211102,"Personal Weapons (hands,feet,teeth,etc.)"
20130113212101,"Personal Weapons (hands,feet,teeth,etc.)"
20130113213703,Not Applicable/None                     
20130113214904,Unknown/Not Stated                      
20130113220405,"Personal Weapons (hands,feet,teeth,etc.)"
20130113223003,"Personal Weapons (hands,feet,teeth,etc.)"
20130113223003,Handgun                                 
20130113223103,"Personal Weapons (hands,feet,teeth,etc.)"
20130113224600,Vehicle                                 
20130113224600,Handgun                                 
20130113224600,"Personal Weapons (hands,feet,teeth,etc.)"
20130113225001,"Personal Weapons (hands,feet,teeth,etc.)"
20130113225003,Handgun                                 
20130113225402,"Personal Weapons (hands,feet,teeth,etc.)"
20130113230300,"Personal Weapons (hands,feet,teeth,etc.)"
20130113230600,"Personal Weapons (hands,feet,teeth,etc.)"
20130113232102,"Personal Weapons (hands,feet,teeth,etc.)"
20130114000002,Handgun                                 
20130114001001,Handgun                                 
20130114002002,"Personal Weapons (hands,feet,teeth,etc.)"
20130114002002,"Blunt Object(club,hammer,etc)           "
20130114002002,Handgun                                 
20130114025200,Handgun                                 
20130114040601,Handgun                                 
20130114073700,"Personal Weapons (hands,feet,teeth,etc.)"
20130114074200,"Personal Weapons (hands,feet,teeth,etc.)"
20130114084600,"Personal Weapons (hands,feet,teeth,etc.)"
20130114092406,Undetermined Firearm                    
20130114110902,"Personal Weapons (hands,feet,teeth,etc.)"
20130114113205,"Personal Weapons (hands,feet,teeth,etc.)"
20130114114703,Knife                                   
20130114122003,Other Weapon                            
20130114123803,"Personal Weapons (hands,feet,teeth,etc.)"
20130114130002,"Personal Weapons (hands,feet,teeth,etc.)"
20130114131302,"Personal Weapons (hands,feet,teeth,etc.)"
20130114132002,"Personal Weapons (hands,feet,teeth,etc.)"
20130114132203,"Personal Weapons (hands,feet,teeth,etc.)"
20130114134004,"Personal Weapons (hands,feet,teeth,etc.)"
20130114143901,Handgun                                 
20130114145401,"Personal Weapons (hands,feet,teeth,etc.)"
20130114150602,"Personal Weapons (hands,feet,teeth,etc.)"
20130114160500,"Personal Weapons (hands,feet,teeth,etc.)"
20130114160700,"Personal Weapons (hands,feet,teeth,etc.)"
20130114161301,"Personal Weapons (hands,feet,teeth,etc.)"
20130114162402,Undetermined Firearm                    
20130114165101,"Personal Weapons (hands,feet,teeth,etc.)"
20130114174700,"Personal Weapons (hands,feet,teeth,etc.)"
20130114174902,"Personal Weapons (hands,feet,teeth,etc.)"
20130114182601,Not Applicable/None                     
20130114191102,"Personal Weapons (hands,feet,teeth,etc.)"
20130114191500,"Personal Weapons (hands,feet,teeth,etc.)"
20130114193702,Undetermined Firearm                    
20130114200701,"Personal Weapons (hands,feet,teeth,etc.)"
20130114202000,"Personal Weapons (hands,feet,teeth,etc.)"
20130114202801,"Personal Weapons (hands,feet,teeth,etc.)"
20130114205800,Handgun                                 
20130114221302,Handgun                                 
20130114221302,Shotgun                                 
20130114223200,"Personal Weapons (hands,feet,teeth,etc.)"
20130114224501,"Personal Weapons (hands,feet,teeth,etc.)"
20130115010400,"Personal Weapons (hands,feet,teeth,etc.)"
20130115025302,"Personal Weapons (hands,feet,teeth,etc.)"
20130115073703,"Personal Weapons (hands,feet,teeth,etc.)"
20130115083600,"Personal Weapons (hands,feet,teeth,etc.)"
20130115092600,"Personal Weapons (hands,feet,teeth,etc.)"
20130115093901,"Personal Weapons (hands,feet,teeth,etc.)"
20130115100103,Knife                                   
20130115103200,"Personal Weapons (hands,feet,teeth,etc.)"
20130115104801,"Personal Weapons (hands,feet,teeth,etc.)"
20130115110400,"Personal Weapons (hands,feet,teeth,etc.)"
20130115114401,"Personal Weapons (hands,feet,teeth,etc.)"
20130115121305,"Personal Weapons (hands,feet,teeth,etc.)"
20130115125200,"Personal Weapons (hands,feet,teeth,etc.)"
20130115130102,"Personal Weapons (hands,feet,teeth,etc.)"
20130115134701,"Personal Weapons (hands,feet,teeth,etc.)"
20130115142502,Handgun                                 
20130115143202,"Personal Weapons (hands,feet,teeth,etc.)"
20130115144106,"Personal Weapons (hands,feet,teeth,etc.)"
20130115145501,"Personal Weapons (hands,feet,teeth,etc.)"
20130115152801,Knife                                   
20130115161801,Handgun                                 
20130115161801,"Personal Weapons (hands,feet,teeth,etc.)"
20130115162302,"Personal Weapons (hands,feet,teeth,etc.)"
20130115164405,"Personal Weapons (hands,feet,teeth,etc.)"
20130115173301,"Personal Weapons (hands,feet,teeth,etc.)"
20130115173702,"Personal Weapons (hands,feet,teeth,etc.)"
20130115201300,"Blunt Object(club,hammer,etc)           "
20130115202000,"Personal Weapons (hands,feet,teeth,etc.)"
20130115204903,Handgun                                 
20130115212802,"Personal Weapons (hands,feet,teeth,etc.)"
20130115213901,Not Applicable/None                     
20130115215001,"Personal Weapons (hands,feet,teeth,etc.)"
20130115223500,"Personal Weapons (hands,feet,teeth,etc.)"
20130115231500,Handgun                                 
20130115232701,Knife                                   
20130115235301,Handgun                                 
20130115235900,Handgun                                 
20130115235900,Shotgun                                 
20130116003801,"Personal Weapons (hands,feet,teeth,etc.)"
20130116045200,Handgun                                 
20130116050900,Unknown/Not Stated                      
20130116063600,Knife                                   
20130116073600,"Personal Weapons (hands,feet,teeth,etc.)"
20130116075902,"Personal Weapons (hands,feet,teeth,etc.)"
20130116092404,Knife                                   
20130116094902,"Personal Weapons (hands,feet,teeth,etc.)"
20130116100607,"Gas/Air Powered Gun (BB, Pellet, etc.)  "
20130116100906,Not Applicable/None                     
20130116105301,"Personal Weapons (hands,feet,teeth,etc.)"
20130116112701,Knife                                   
20130116123208,"Personal Weapons (hands,feet,teeth,etc.)"
20130116142403,"Blunt Object(club,hammer,etc)           "
20130116152007,"Personal Weapons (hands,feet,teeth,etc.)"
20130116153500,"Personal Weapons (hands,feet,teeth,etc.)"
20130116155001,"Personal Weapons (hands,feet,teeth,etc.)"
20130116160403,Not Applicable/None                     
20130116163800,"Personal Weapons (hands,feet,teeth,etc.)"
20130116170001,"Personal Weapons (hands,feet,teeth,etc.)"
20130116170502,"Personal Weapons (hands,feet,teeth,etc.)"
20130116175400,Handgun                                 
20130116181300,"Personal Weapons (hands,feet,teeth,etc.)"
20130116210102,"Personal Weapons (hands,feet,teeth,etc.)"
20130116211003,"Personal Weapons (hands,feet,teeth,etc.)"
20130116214200,"Personal Weapons (hands,feet,teeth,etc.)"
20130116215303,Knife                                   
20130116215707,"Personal Weapons (hands,feet,teeth,etc.)"
20130116220801,Handgun                                 
20130116223703,"Personal Weapons (hands,feet,teeth,etc.)"
20130116225100,Not Applicable/None                     
20130116233101,Undetermined Firearm                    
20130117010002,"Blunt Object(club,hammer,etc)           "
20130117030000,"Personal Weapons (hands,feet,teeth,etc.)"
20130117041501,"Blunt Object(club,hammer,etc)           "
20130117045300,"Personal Weapons (hands,feet,teeth,etc.)"
20130117075101,Handgun                                 
20130117075903,Knife                                   
20130117082203,"Personal Weapons (hands,feet,teeth,etc.)"
20130117084001,Not Applicable/None                     
20130117091401,"Personal Weapons (hands,feet,teeth,etc.)"
20130117093002,"Personal Weapons (hands,feet,teeth,etc.)"
20130117110000,Knife                                   
20130117111102,"Personal Weapons (hands,feet,teeth,etc.)"
20130117114101,"Personal Weapons (hands,feet,teeth,etc.)"
20130117122201,Knife                                   
20130117123102,"Personal Weapons (hands,feet,teeth,etc.)"
20130117123701,Not Applicable/None                     
20130117130302,"Personal Weapons (hands,feet,teeth,etc.)"
20130117130705,Other Cutting Instrument                
20130117131802,Knife                                   
20130117131803,"Blunt Object(club,hammer,etc)           "
20130117142206,"Personal Weapons (hands,feet,teeth,etc.)"
20130117142502,"Personal Weapons (hands,feet,teeth,etc.)"
20130117150601,"Personal Weapons (hands,feet,teeth,etc.)"
20130117151905,"Personal Weapons (hands,feet,teeth,etc.)"
20130117154900,Handgun                                 
20130117162801,Knife                                   
20130117193301,"Personal Weapons (hands,feet,teeth,etc.)"
20130117210000,"Personal Weapons (hands,feet,teeth,etc.)"
20130117210400,Not Applicable/None                     
20130117211000,"Personal Weapons (hands,feet,teeth,etc.)"
20130117212704,"Personal Weapons (hands,feet,teeth,etc.)"
20130117214900,"Personal Weapons (hands,feet,teeth,etc.)"
20130118020102,Knife                                   
20130118025200,Other Weapon                            
20130118030300,"Personal Weapons (hands,feet,teeth,etc.)"
20130118035800,"Personal Weapons (hands,feet,teeth,etc.)"
20130118072201,Shotgun                                 
20130118093102,"Personal Weapons (hands,feet,teeth,etc.)"
20130118100602,"Personal Weapons (hands,feet,teeth,etc.)"
20130118110302,Other Weapon                            
20130118121400,"Personal Weapons (hands,feet,teeth,etc.)"
20130118122803,"Personal Weapons (hands,feet,teeth,etc.)"
20130118122803,Handgun                                 
20130118132800,Handgun                                 
20130118135100,Not Applicable/None                     
20130118145002,"Personal Weapons (hands,feet,teeth,etc.)"
20130118152803,Handgun                                 
20130118164301,"Personal Weapons (hands,feet,teeth,etc.)"
20130118164302,"Personal Weapons (hands,feet,teeth,etc.)"
20130118171103,Handgun                                 
20130118183202,"Personal Weapons (hands,feet,teeth,etc.)"
20130118200001,Handgun                                 
20130118213001,Unknown/Not Stated                      
20130118213601,Handgun                                 
20130118214700,Handgun                                 
20130118220501,"Personal Weapons (hands,feet,teeth,etc.)"
20130118220802,Handgun                                 
20130118223201,"Personal Weapons (hands,feet,teeth,etc.)"
20130118224502,"Personal Weapons (hands,feet,teeth,etc.)"
20130118230703,Handgun                                 
20130118231601,Handgun                                 
20130119001500,"Personal Weapons (hands,feet,teeth,etc.)"
20130119002902,Handgun                                 
20130119003700,"Blunt Object(club,hammer,etc)           "
20130119004902,"Personal Weapons (hands,feet,teeth,etc.)"
